ipsrc,ipdst,portsrc,portdst,pktcnt,pktlen,itvl,bw,thp,
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530228.953066
end timestamp:1678530238.950784
duration:9.997718
packet count:401
packet size(B):701.960100
app packet size(B):659.960100
interval(s):0.024994
bandwith(B/s):28155.025378
application layer bandwith(B/s):26470.440932
throughput(num/s):40.109153
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530239.022009
end timestamp:1678530249.000002
duration:9.977993
packet count:291
packet size(B):532.233677
app packet size(B):490.233677
interval(s):0.034407
bandwith(B/s):15522.159599
application layer bandwith(B/s):14297.263972
throughput(num/s):29.164182
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530249.152042
end timestamp:1678530259.083816
duration:9.931774
packet count:462
packet size(B):754.569264
app packet size(B):712.569264
interval(s):0.021544
bandwith(B/s):35100.576705
application layer bandwith(B/s):33146.847218
throughput(num/s):46.517369
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530259.197858
end timestamp:1678530269.110690
duration:9.912832
packet count:353
packet size(B):618.348442
app packet size(B):576.348442
interval(s):0.028161
bandwith(B/s):22019.640757
application layer bandwith(B/s):20524.003590
throughput(num/s):35.610409
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530269.235901
end timestamp:1678530279.235187
duration:9.999286
packet count:224
packet size(B):196.727679
app packet size(B):154.727679
interval(s):0.044840
bandwith(B/s):4407.014689
application layer bandwith(B/s):3466.147505
throughput(num/s):22.401600
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530279.249186
end timestamp:1678530289.229935
duration:9.980749
packet count:400
packet size(B):696.017500
app packet size(B):654.017500
interval(s):0.025014
bandwith(B/s):27894.399811
application layer bandwith(B/s):26211.159386
throughput(num/s):40.077153
flow1:10.122.238.72->180.184.169.59 55103->80
start timestamp:1678530274.802866
end timestamp:1678530284.801925
duration:9.999059
packet count:2
packet size(B):5671.000000
app packet size(B):5629.000000
interval(s):9.999059
bandwith(B/s):1134.306743
application layer bandwith(B/s):1125.905952
throughput(num/s):0.200019
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530289.287944
end timestamp:1678530299.275464
duration:9.987520
packet count:330
packet size(B):561.636364
app packet size(B):519.636364
interval(s):0.030357
bandwith(B/s):18557.159373
application layer bandwith(B/s):17169.427481
throughput(num/s):33.041236
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530299.357466
end timestamp:1678530309.334811
duration:9.977345
packet count:248
packet size(B):344.487903
app packet size(B):302.487903
interval(s):0.040394
bandwith(B/s):8562.698803
application layer bandwith(B/s):7518.733699
throughput(num/s):24.856312
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530309.403863
end timestamp:1678530319.396061
duration:9.992198
packet count:318
packet size(B):509.943396
app packet size(B):467.943396
interval(s):0.031521
bandwith(B/s):16228.861774
application layer bandwith(B/s):14892.218923
throughput(num/s):31.824830
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530319.432982
end timestamp:1678530329.402683
duration:9.969701
packet count:214
packet size(B):207.168224
app packet size(B):165.168224
interval(s):0.046806
bandwith(B/s):4446.873559
application layer bandwith(B/s):3545.342013
throughput(num/s):21.465037
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530329.436025
end timestamp:1678530339.355271
duration:9.919246
packet count:329
packet size(B):577.568389
app packet size(B):535.568389
interval(s):0.030242
bandwith(B/s):19156.697619
application layer bandwith(B/s):17763.648215
throughput(num/s):33.167843
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530339.444267
end timestamp:1678530349.363553
duration:9.919286
packet count:351
packet size(B):605.646724
app packet size(B):563.646724
interval(s):0.028341
bandwith(B/s):21431.179596
application layer bandwith(B/s):19944.983918
throughput(num/s):35.385611
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530349.512147
end timestamp:1678530359.400804
duration:9.888657
packet count:244
packet size(B):321.500000
app packet size(B):279.500000
interval(s):0.040694
bandwith(B/s):7932.927521
application layer bandwith(B/s):6896.588623
throughput(num/s):24.674736
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530359.557560
end timestamp:1678530369.465597
duration:9.908037
packet count:301
packet size(B):493.395349
app packet size(B):451.395349
interval(s):0.033027
bandwith(B/s):14989.043823
application layer bandwith(B/s):13713.109945
throughput(num/s):30.379378
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530369.623434
end timestamp:1678530379.466957
duration:9.843523
packet count:325
packet size(B):543.313846
app packet size(B):501.313846
interval(s):0.030381
bandwith(B/s):17938.394571
application layer bandwith(B/s):16551.695930
throughput(num/s):33.016634
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530379.639053
end timestamp:1678530389.500250
duration:9.861197
packet count:399
packet size(B):666.325815
app packet size(B):624.325815
interval(s):0.024777
bandwith(B/s):26960.621529
application layer bandwith(B/s):25261.233513
throughput(num/s):40.461619
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530389.659160
end timestamp:1678530399.545785
duration:9.886625
packet count:400
packet size(B):687.497500
app packet size(B):645.497500
interval(s):0.024779
bandwith(B/s):27815.255314
application layer bandwith(B/s):26115.989901
throughput(num/s):40.458700
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530399.737637
end timestamp:1678530409.730326
duration:9.992689
packet count:234
packet size(B):242.286325
app packet size(B):200.286325
interval(s):0.042887
bandwith(B/s):5673.648064
application layer bandwith(B/s):4690.129003
throughput(num/s):23.417121
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530409.780208
end timestamp:1678530419.718631
duration:9.938423
packet count:371
packet size(B):617.191375
app packet size(B):575.191375
interval(s):0.026861
bandwith(B/s):23039.671574
application layer bandwith(B/s):21471.817184
throughput(num/s):37.329866
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530419.814625
end timestamp:1678530429.638828
duration:9.824203
packet count:284
packet size(B):444.450704
app packet size(B):402.450704
interval(s):0.034714
bandwith(B/s):12848.268691
application layer bandwith(B/s):11634.124400
throughput(num/s):28.908197
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530429.818864
end timestamp:1678530439.785783
duration:9.966919
packet count:219
packet size(B):222.611872
app packet size(B):180.611872
interval(s):0.045720
bandwith(B/s):4891.381205
application layer bandwith(B/s):3968.528310
throughput(num/s):21.972688
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530439.819848
end timestamp:1678530449.771186
duration:9.951338
packet count:438
packet size(B):710.730594
app packet size(B):668.730594
interval(s):0.022772
bandwith(B/s):31282.225400
application layer bandwith(B/s):29433.629774
throughput(num/s):44.014182
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530449.852004
end timestamp:1678530459.740241
duration:9.888237
packet count:216
packet size(B):192.879630
app packet size(B):150.879630
interval(s):0.045992
bandwith(B/s):4213.288982
application layer bandwith(B/s):3295.835244
throughput(num/s):21.844137
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530459.855098
end timestamp:1678530469.814811
duration:9.959713
packet count:359
packet size(B):613.777159
app packet size(B):571.777159
interval(s):0.027820
bandwith(B/s):22123.729910
application layer bandwith(B/s):20609.830862
throughput(num/s):36.045215
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530469.857734
end timestamp:1678530479.844918
duration:9.987184
packet count:403
packet size(B):670.625310
app packet size(B):628.625310
interval(s):0.024844
bandwith(B/s):27060.881096
application layer bandwith(B/s):25366.109084
throughput(num/s):40.351715
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530479.860524
end timestamp:1678530489.858645
duration:9.998121
packet count:256
packet size(B):381.335938
app packet size(B):339.335938
interval(s):0.039208
bandwith(B/s):9764.034639
application layer bandwith(B/s):8688.632574
throughput(num/s):25.604811
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530489.861275
end timestamp:1678530499.744461
duration:9.883186
packet count:400
packet size(B):680.005000
app packet size(B):638.005000
interval(s):0.024770
bandwith(B/s):27521.691608
application layer bandwith(B/s):25821.834919
throughput(num/s):40.472778
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530499.867432
end timestamp:1678530509.851326
duration:9.983894
packet count:326
packet size(B):543.150307
app packet size(B):501.150307
interval(s):0.030720
bandwith(B/s):17735.264645
application layer bandwith(B/s):16363.855837
throughput(num/s):32.652591
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530509.870052
end timestamp:1678530519.796484
duration:9.926432
packet count:244
packet size(B):322.827869
app packet size(B):280.827869
interval(s):0.040850
bandwith(B/s):7935.379081
application layer bandwith(B/s):6902.983945
throughput(num/s):24.580837
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530519.875797
end timestamp:1678530529.865381
duration:9.989584
packet count:357
packet size(B):601.714286
app packet size(B):559.714286
interval(s):0.028061
bandwith(B/s):21503.598214
application layer bandwith(B/s):20002.634806
throughput(num/s):35.737224
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530529.878699
end timestamp:1678530539.876005
duration:9.997306
packet count:244
packet size(B):311.168033
app packet size(B):269.168033
interval(s):0.041141
bandwith(B/s):7594.546069
application layer bandwith(B/s):6569.469901
throughput(num/s):24.406575
flow1:10.122.238.72->180.184.169.59 55103->50000
start timestamp:1678530539.879888
end timestamp:1678530549.851266
duration:9.971378
